user_id,signup_date,campaign_source,device_type,country,ab_group
U00571,2025-05-02,Meta,desktop,USA,A
U00572,2025-02-13,Meta,desktop,Germany,B
U00573,2025-06-18,Referral,mobile,Germany,B
U00574,2025-01-22,Referral,tablet,India,A
U00575,2025-03-14,Email,tablet,UK,A
U00576,2025-05-12,Email,mobile,Canada,A
U00577,2025-06-19,Meta,desktop,India,A
U00578,2025-06-12,Organic,mobile,USA,B
U00579,2025-06-08,Meta,mobile,Canada,A
U00580,2025-03-27,Organic,desktop,India,B
U00581,2025-01-24,Organic,tablet,India,B
U00582,2025-03-02,Email,mobile,UK,B
U00583,2025-06-22,Google Ads,tablet,USA,B
U00584,2025-03-21,Google Ads,tablet,USA,B
U00585,2025-02-27,Referral,desktop,India,B
U00586,2025-02-20,Email,mobile,UK,A
U00587,2025-02-07,Organic,mobile,India,A
U00588,2025-01-07,Google Ads,tablet,Germany,A
U00589,2025-01-12,Organic,tablet,Germany,A
U00590,2025-03-04,Google Ads,desktop,UK,B
U00591,2025-05-02,Google Ads,tablet,India,A
U00592,2025-06-06,Google Ads,desktop,UK,B
U00593,2025-01-19,Email,mobile,India,A
U00594,2025-04-27,Meta,desktop,India,A
U00595,2025-04-17,Organic,tablet,Germany,B
U00596,2025-06-11,Email,mobile,Canada,B
U00597,2025-05-28,Email,desktop,USA,A
U00598,2025-02-19,Email,mobile,USA,A
U00599,2025-06-28,Email,desktop,UK,B
U00600,2025-04-09,Email,tablet,USA,B
U00601,2025-05-07,Referral,tablet,Germany,B
U00602,2025-04-13,Organic,mobile,Canada,B
U00603,2025-03-04,Email,mobile,India,B
U00604,2025-02-07,Organic,mobile,India,B
U00605,2025-06-17,Referral,desktop,Germany,B
U00606,2025-06-26,Referral,tablet,USA,B
U00607,2025-01-02,Organic,mobile,India,B
U00608,2025-01-28,Google Ads,mobile,USA,B
U00609,2025-04-19,Meta,mobile,Germany,A
U00610,2025-02-26,Google Ads,desktop,India,B
U00611,2025-02-15,Google Ads,mobile,UK,B
U00612,2025-06-28,Google Ads,mobile,Canada,A
U00613,2025-05-13,Email,desktop,USA,B
U00614,2025-04-29,Referral,desktop,USA,A
U00615,2025-01-13,Google Ads,mobile,USA,B
U00616,2025-05-23,Referral,mobile,USA,A
U00617,2025-03-05,Organic,desktop,Germany,B
U00618,2025-02-01,Meta,tablet,Germany,A
U00619,2025-04-27,Organic,desktop,Germany,A
U00620,2025-02-04,Organic,tablet,Germany,B
U00621,2025-04-29,Email,mobile,India,B
U00622,2025-06-20,Meta,mobile,Germany,A
U00623,2025-05-16,Organic,tablet,India,A
U00624,2025-05-24,Organic,desktop,UK,A
U00625,2025-06-02,Meta,mobile,Germany,B
U00626,2025-03-23,Meta,tablet,UK,A
U00627,2025-04-24,Organic,desktop,Germany,A
U00628,2025-06-06,Meta,tablet,UK,A
U00629,2025-05-10,Organic,desktop,Canada,A
U00630,2025-04-20,Organic,desktop,UK,B
U00631,2025-05-21,Email,desktop,India,B
U00632,2025-04-25,Google Ads,desktop,USA,A
U00633,2025-02-10,Organic,tablet,UK,B
U00634,2025-05-02,Referral,tablet,USA,B
U00635,2025-04-26,Google Ads,tablet,Canada,A
U00636,2025-03-08,Google Ads,tablet,Canada,A
U00637,2025-03-05,Google Ads,tablet,India,B
U00638,2025-06-13,Email,desktop,India,B
U00639,2025-03-12,Organic,mobile,UK,A
U00640,2025-05-14,Email,mobile,Germany,A
U00641,2025-05-05,Organic,tablet,Canada,A
U00642,2025-06-10,Email,tablet,USA,A
U00643,2025-03-03,Email,mobile,Germany,A
U00644,2025-03-12,Referral,desktop,Canada,B
U00645,2025-04-23,Email,tablet,UK,A
U00646,2025-01-20,Meta,desktop,Canada,A
U00647,2025-03-15,Referral,mobile,India,A
U00648,2025-03-02,Email,mobile,USA,A
U00649,2025-03-11,Google Ads,tablet,USA,B
U00650,2025-03-27,Meta,desktop,India,B
U00651,2025-03-23,Meta,tablet,Germany,B
U00652,2025-05-19,Meta,mobile,India,B
U00653,2025-01-21,Referral,desktop,USA,B
U00654,2025-02-05,Email,tablet,UK,B
U00655,2025-02-08,Email,tablet,Germany,A
U00656,2025-03-01,Google Ads,tablet,Canada,A
U00657,2025-04-09,Google Ads,mobile,UK,A
U00658,2025-06-27,Meta,tablet,Germany,B
U00659,2025-02-09,Google Ads,desktop,USA,B
U00660,2025-06-30,Referral,tablet,USA,B
U00661,2025-02-24,Email,mobile,UK,A
U00662,2025-01-17,Meta,tablet,Germany,B
U00663,2025-04-17,Google Ads,mobile,Canada,A
U00664,2025-04-15,Referral,mobile,Canada,B
U00665,2025-03-26,Referral,desktop,India,A
U00666,2025-05-19,Google Ads,desktop,UK,B
U00667,2025-04-30,Email,tablet,Germany,A
U00668,2025-04-17,Google Ads,mobile,UK,A
U00669,2025-01-16,Meta,mobile,Canada,B
U00670,2025-02-22,Google Ads,desktop,Germany,B
U00671,2025-04-18,Referral,desktop,USA,A
U00672,2025-04-10,Google Ads,tablet,USA,B
U00673,2025-05-30,Email,mobile,Germany,B
U00674,2025-06-28,Organic,desktop,UK,A
U00675,2025-01-06,Google Ads,tablet,UK,A
U00676,2025-05-28,Email,mobile,USA,A
U00677,2025-04-08,Email,mobile,USA,B
U00678,2025-05-03,Referral,desktop,Canada,A
U00679,2025-01-02,Email,tablet,Germany,B
U00680,2025-04-01,Email,desktop,UK,B
U00681,2025-03-18,Email,tablet,Canada,A
U00682,2025-04-10,Email,mobile,UK,B
U00683,2025-04-18,Meta,tablet,USA,B
U00684,2025-05-18,Meta,tablet,Germany,A
U00685,2025-05-20,Referral,tablet,India,A
U00686,2025-06-04,Google Ads,tablet,Germany,B
U00687,2025-02-26,Email,tablet,India,A
U00688,2025-05-05,Google Ads,desktop,Canada,A
U00689,2025-02-26,Google Ads,tablet,India,B
U00690,2025-03-11,Referral,tablet,India,A
U00691,2025-04-22,Email,mobile,Canada,A
U00692,2025-05-05,Email,tablet,Germany,B
U00693,2025-01-08,Organic,mobile,Canada,B
U00694,2025-04-10,Google Ads,desktop,USA,B
U00695,2025-03-28,Google Ads,desktop,USA,A
U00696,2025-06-21,Meta,tablet,India,A
U00697,2025-06-23,Organic,desktop,Canada,B
U00698,2025-04-14,Meta,tablet,Canada,A
U00699,2025-02-12,Meta,desktop,Canada,A
U00700,2025-04-30,Meta,tablet,Germany,A
U00701,2025-02-02,Referral,tablet,UK,A
U00702,2025-06-09,Referral,mobile,UK,B
U00703,2025-05-17,Meta,mobile,UK,B
U00704,2025-01-07,Organic,mobile,Germany,A
U00705,2025-04-11,Google Ads,mobile,Canada,A
U00706,2025-06-01,Organic,tablet,UK,A
U00707,2025-05-25,Email,desktop,Canada,B
U00708,2025-06-19,Referral,tablet,India,B
U00709,2025-01-07,Google Ads,mobile,UK,B
U00710,2025-01-22,Google Ads,mobile,India,B
U00711,2025-06-14,Email,desktop,Germany,B
U00712,2025-04-20,Email,mobile,USA,A
U00713,2025-02-04,Meta,tablet,Germany,A
U00714,2025-04-29,Referral,tablet,Germany,B
U00715,2025-02-16,Referral,tablet,Germany,B
U00716,2025-01-13,Organic,tablet,UK,A
U00717,2025-03-08,Meta,tablet,India,B
U00718,2025-04-08,Meta,desktop,UK,A
U00719,2025-03-25,Meta,tablet,USA,B
U00720,2025-02-24,Meta,mobile,Germany,A
U00721,2025-04-27,Referral,mobile,Canada,B
U00722,2025-03-25,Referral,mobile,USA,A
U00723,2025-03-28,Meta,mobile,India,A
U00724,2025-04-08,Organic,desktop,USA,B
U00725,2025-03-13,Google Ads,mobile,UK,B
U00726,2025-04-18,Google Ads,desktop,Canada,B
U00727,2025-03-06,Organic,mobile,UK,B
U00728,2025-01-21,Meta,desktop,Germany,B
U00729,2025-05-01,Referral,desktop,Germany,A
U00730,2025-01-05,Google Ads,desktop,USA,B
U00731,2025-05-19,Email,mobile,Germany,B
U00732,2025-01-14,Email,desktop,Germany,B
U00733,2025-03-31,Organic,tablet,India,B
U00734,2025-02-27,Meta,tablet,India,A
U00735,2025-06-16,Google Ads,mobile,UK,B
U00736,2025-01-18,Meta,tablet,UK,B
U00737,2025-06-16,Google Ads,tablet,India,B
U00738,2025-01-11,Organic,tablet,USA,B
U00739,2025-01-08,Organic,mobile,India,A
U00740,2025-03-05,Email,mobile,UK,A
U00741,2025-02-21,Meta,tablet,Canada,A
U00742,2025-01-06,Email,mobile,Germany,A
U00743,2025-06-09,Meta,desktop,Canada,A
U00744,2025-02-09,Email,tablet,Canada,B
U00745,2025-03-03,Referral,mobile,Germany,A
U00746,2025-02-02,Referral,mobile,India,A
U00747,2025-05-02,Referral,tablet,USA,B
U00748,2025-06-21,Referral,mobile,Canada,A
U00749,2025-01-30,Google Ads,tablet,USA,A
U00750,2025-05-25,Referral,mobile,UK,A
U00751,2025-02-25,Organic,desktop,Canada,A
U00752,2025-04-30,Organic,tablet,UK,B
U00753,2025-06-29,Google Ads,desktop,India,A
U00754,2025-03-07,Referral,tablet,Canada,A
U00755,2025-04-05,Referral,mobile,UK,A
U00756,2025-02-12,Referral,desktop,UK,A
U00757,2025-06-05,Email,mobile,India,A
U00758,2025-06-05,Meta,tablet,USA,B
U00759,2025-01-30,Email,tablet,USA,A
U00760,2025-02-11,Meta,tablet,Canada,A
U00761,2025-03-21,Referral,tablet,India,B
U00762,2025-01-28,Referral,tablet,Canada,B
U00763,2025-05-29,Email,desktop,USA,A
U00764,2025-01-07,Email,tablet,India,B
U00765,2025-03-21,Meta,mobile,Germany,A
U00766,2025-05-28,Organic,desktop,India,A
U00767,2025-06-23,Meta,mobile,India,A
U00768,2025-04-07,Email,tablet,Germany,A
U00769,2025-04-12,Email,mobile,UK,B
U00770,2025-02-20,Google Ads,desktop,UK,B
U00771,2025-01-20,Email,desktop,UK,B
U00772,2025-06-01,Google Ads,desktop,USA,B
U00773,2025-06-26,Organic,mobile,India,A
U00774,2025-06-10,Meta,desktop,Germany,A
U00775,2025-03-04,Meta,mobile,USA,A
U00776,2025-01-27,Google Ads,tablet,Germany,B
U00777,2025-06-28,Meta,tablet,USA,A
U00778,2025-03-19,Email,mobile,USA,A
U00779,2025-06-25,Referral,desktop,USA,A
U00780,2025-06-03,Google Ads,mobile,Germany,B
U00781,2025-01-31,Meta,mobile,Canada,B
U00782,2025-05-25,Google Ads,mobile,USA,B
U00783,2025-01-11,Google Ads,tablet,UK,B
U00784,2025-03-30,Referral,mobile,India,A
U00785,2025-05-17,Email,tablet,Canada,A
U00786,2025-04-20,Google Ads,mobile,Canada,A
U00787,2025-06-19,Meta,tablet,Germany,A
U00788,2025-04-05,Organic,mobile,Canada,B
U00789,2025-01-18,Google Ads,mobile,Germany,A
U00790,2025-05-10,Google Ads,desktop,Germany,A
U00791,2025-06-15,Referral,desktop,UK,B
U00792,2025-03-29,Email,mobile,USA,A
U00793,2025-01-04,Organic,mobile,Canada,A
U00794,2025-04-18,Meta,mobile,USA,B
U00795,2025-05-06,Organic,mobile,USA,B
U00796,2025-01-28,Meta,desktop,USA,A
U00797,2025-04-21,Email,tablet,Germany,A
U00798,2025-04-03,Meta,mobile,USA,A
U00799,2025-06-12,Referral,desktop,Canada,A
U00800,2025-04-28,Referral,mobile,Germany,A
U00801,2025-02-09,Referral,mobile,Canada,B
U00802,2025-04-22,Referral,tablet,Germany,A
U00803,2025-02-15,Organic,mobile,India,A
U00804,2025-05-14,Email,mobile,India,A
U00805,2025-06-16,Meta,tablet,India,A
U00806,2025-03-11,Meta,tablet,India,A
U00807,2025-06-07,Referral,tablet,Germany,A
U00808,2025-05-18,Referral,tablet,USA,A
U00809,2025-05-04,Google Ads,desktop,UK,A
U00810,2025-04-30,Email,desktop,UK,A
U00811,2025-04-22,Organic,desktop,India,B
U00812,2025-06-01,Meta,mobile,USA,B
U00813,2025-03-10,Google Ads,tablet,Canada,A
U00814,2025-03-24,Google Ads,tablet,USA,A
U00815,2025-03-04,Meta,desktop,Canada,A
U00816,2025-01-23,Organic,mobile,UK,A
U00817,2025-03-13,Google Ads,mobile,USA,A
U00818,2025-04-26,Google Ads,mobile,USA,A
U00819,2025-03-04,Email,desktop,UK,B
U00820,2025-04-29,Organic,mobile,USA,A
U00821,2025-05-26,Google Ads,mobile,Canada,B
U00822,2025-06-06,Organic,mobile,USA,B
U00823,2025-06-21,Meta,tablet,Canada,B
U00824,2025-04-08,Referral,desktop,India,B
U00825,2025-03-28,Google Ads,tablet,USA,B
U00826,2025-01-08,Email,tablet,Canada,B
U00827,2025-05-07,Meta,desktop,UK,B
U00828,2025-03-25,Organic,tablet,India,B
U00829,2025-02-16,Meta,mobile,USA,B
U00830,2025-05-05,Google Ads,mobile,Canada,A
U00831,2025-02-24,Organic,mobile,USA,A
U00832,2025-04-01,Referral,mobile,Canada,B
U00833,2025-03-08,Meta,desktop,USA,B
U00834,2025-03-29,Google Ads,tablet,India,B
U00835,2025-03-13,Email,tablet,India,A
U00836,2025-06-02,Organic,mobile,USA,A
U00837,2025-06-29,Meta,mobile,USA,B
U00838,2025-03-12,Meta,tablet,Germany,B
U00839,2025-05-23,Referral,desktop,USA,B
U00840,2025-01-03,Referral,tablet,USA,B
U00841,2025-05-13,Email,mobile,India,B
U00842,2025-02-18,Email,mobile,USA,B
U00843,2025-01-22,Google Ads,desktop,UK,A
U00844,2025-03-03,Google Ads,tablet,USA,A
U00845,2025-04-15,Email,desktop,Germany,A
U00846,2025-05-06,Email,desktop,Canada,B
U00847,2025-05-23,Organic,mobile,India,B
U00848,2025-03-03,Referral,tablet,UK,A
U00849,2025-06-26,Google Ads,mobile,Canada,A
U00850,2025-05-02,Referral,tablet,UK,B
U00851,2025-06-15,Referral,mobile,India,A
U00852,2025-05-06,Email,mobile,Germany,A
U00853,2025-04-25,Organic,tablet,India,A
U00854,2025-01-05,Meta,tablet,UK,A
U00855,2025-01-24,Organic,mobile,UK,B
U00856,2025-03-17,Organic,tablet,India,B
U00857,2025-02-26,Referral,mobile,USA,B
U00858,2025-04-14,Organic,tablet,India,B
U00859,2025-06-27,Google Ads,mobile,Germany,A
U00860,2025-03-04,Referral,mobile,India,A
U00861,2025-03-20,Google Ads,mobile,Canada,A
U00862,2025-06-19,Meta,desktop,USA,B
U00863,2025-05-29,Referral,tablet,Canada,B
U00864,2025-04-05,Meta,mobile,India,B
U00865,2025-05-02,Referral,desktop,USA,B
U00866,2025-05-22,Email,mobile,Canada,A
U00867,2025-05-16,Organic,desktop,Canada,B
U00868,2025-03-30,Email,mobile,USA,A
U00869,2025-04-19,Meta,mobile,USA,A
U00870,2025-05-21,Organic,desktop,UK,A
U00871,2025-03-26,Referral,desktop,USA,B
U00872,2025-04-01,Organic,tablet,India,B
U00873,2025-06-29,Google Ads,tablet,Germany,A
U00874,2025-04-27,Organic,desktop,UK,A
U00875,2025-03-11,Google Ads,tablet,USA,B
U00876,2025-03-20,Organic,desktop,Germany,B
U00877,2025-03-06,Google Ads,tablet,UK,B
U00878,2025-03-01,Meta,mobile,India,B
U00879,2025-01-31,Email,tablet,Germany,A
U00880,2025-02-19,Referral,mobile,USA,A
U00881,2025-03-22,Organic,mobile,USA,A
U00882,2025-01-31,Email,tablet,India,A
U00883,2025-05-18,Referral,desktop,UK,A
U00884,2025-06-26,Referral,mobile,Germany,A
U00885,2025-02-17,Google Ads,mobile,India,B
U00886,2025-02-19,Meta,tablet,UK,A
U00887,2025-02-25,Meta,desktop,Canada,B
U00888,2025-05-04,Email,desktop,Canada,B
U00889,2025-03-12,Meta,tablet,UK,A
U00890,2025-05-31,Organic,desktop,USA,B
U00891,2025-05-15,Meta,tablet,USA,A
U00892,2025-06-02,Email,tablet,Canada,A
U00893,2025-03-14,Meta,tablet,USA,B
U00894,2025-01-26,Organic,mobile,USA,B
U00895,2025-02-19,Google Ads,mobile,UK,B
U00896,2025-03-17,Email,mobile,UK,B
U00897,2025-02-28,Google Ads,tablet,USA,B
U00898,2025-04-03,Google Ads,mobile,UK,B
U00899,2025-02-15,Google Ads,mobile,Germany,B
U00900,2025-03-19,Referral,mobile,Canada,B
U00901,2025-01-04,Referral,tablet,Germany,B
U00902,2025-05-17,Google Ads,tablet,Germany,A
U00903,2025-02-02,Email,tablet,USA,A
U00904,2025-03-12,Organic,mobile,USA,B
U00905,2025-01-12,Organic,desktop,Germany,B
U00906,2025-01-14,Meta,mobile,Germany,B
U00907,2025-05-22,Email,mobile,India,A
U00908,2025-03-16,Referral,tablet,India,A
U00909,2025-06-28,Google Ads,tablet,Canada,B
U00910,2025-02-02,Meta,mobile,Germany,B
U00911,2025-06-13,Organic,mobile,UK,B
U00912,2025-05-06,Referral,desktop,India,B
U00913,2025-01-27,Referral,desktop,USA,A
U00914,2025-01-04,Google Ads,tablet,Germany,A
U00915,2025-05-27,Organic,desktop,UK,B
U00916,2025-03-14,Email,desktop,UK,B
U00917,2025-05-01,Referral,tablet,UK,A
U00918,2025-05-03,Google Ads,desktop,USA,A
U00919,2025-04-23,Email,mobile,India,B
U00920,2025-03-29,Organic,desktop,UK,B
U00921,2025-02-17,Referral,tablet,India,A
U00922,2025-01-14,Email,mobile,Canada,A
U00923,2025-03-06,Email,desktop,USA,A
U00924,2025-05-03,Email,mobile,India,B
U00925,2025-01-30,Referral,mobile,India,A
U00926,2025-01-17,Referral,desktop,UK,B
U00927,2025-04-13,Meta,desktop,UK,A
U00928,2025-05-06,Organic,tablet,USA,A
U00929,2025-01-19,Google Ads,tablet,India,A
U00930,2025-05-28,Email,mobile,Germany,B
U00931,2025-06-11,Meta,tablet,UK,B
U00932,2025-06-25,Google Ads,mobile,UK,A
U00933,2025-01-14,Meta,mobile,Canada,B
U00934,2025-02-08,Referral,tablet,USA,A
U00935,2025-02-08,Email,tablet,India,B
U00936,2025-05-25,Google Ads,tablet,India,A
U00937,2025-03-19,Google Ads,desktop,India,A
U00938,2025-01-22,Google Ads,mobile,UK,B
U00939,2025-03-05,Google Ads,mobile,USA,A
U00940,2025-01-31,Google Ads,mobile,India,B
U00941,2025-05-23,Meta,tablet,Germany,A
U00942,2025-04-17,Email,tablet,Canada,B
U00943,2025-06-05,Referral,tablet,Canada,A
U00944,2025-06-02,Referral,tablet,India,A
U00945,2025-06-08,Referral,tablet,UK,B
U00946,2025-02-27,Referral,desktop,Canada,A
U00947,2025-05-14,Meta,tablet,Canada,B
U00948,2025-04-08,Organic,mobile,Canada,A
U00949,2025-04-26,Email,tablet,Canada,A
U00950,2025-04-24,Google Ads,mobile,India,A
U00951,2025-03-18,Organic,tablet,USA,A
U00952,2025-05-31,Referral,tablet,USA,B
U00953,2025-04-20,Organic,mobile,UK,B
U00954,2025-03-20,Email,mobile,Germany,B
U00955,2025-05-26,Google Ads,mobile,USA,A
U00956,2025-06-08,Google Ads,mobile,Germany,B
U00957,2025-01-16,Email,desktop,USA,B
U00958,2025-06-06,Email,mobile,USA,A
U00959,2025-01-26,Referral,tablet,UK,B
U00960,2025-02-23,Google Ads,tablet,Canada,A
U00961,2025-06-10,Organic,desktop,UK,A
U00962,2025-02-24,Meta,mobile,USA,B
U00963,2025-03-09,Meta,tablet,Canada,B
U00964,2025-06-19,Email,desktop,Canada,B
U00965,2025-01-21,Referral,tablet,Canada,B
U00966,2025-02-10,Meta,desktop,Germany,A
U00967,2025-03-03,Google Ads,desktop,USA,B
U00968,2025-02-14,Email,mobile,India,A
U00969,2025-05-22,Organic,desktop,UK,B
U00970,2025-01-20,Email,tablet,Germany,A
U00971,2025-02-10,Organic,tablet,UK,B
U00972,2025-01-01,Email,mobile,India,B
U00973,2025-04-15,Email,mobile,Canada,A
U00974,2025-04-26,Email,desktop,India,B
U00975,2025-06-26,Organic,mobile,UK,B
U00976,2025-06-02,Organic,tablet,India,B
U00977,2025-05-01,Email,tablet,USA,B
U00978,2025-03-16,Meta,mobile,India,A
U00979,2025-01-09,Referral,mobile,USA,A
U00980,2025-03-01,Referral,mobile,India,B
U00981,2025-03-15,Referral,desktop,USA,A
U00982,2025-06-30,Organic,desktop,USA,B
U00983,2025-03-14,Organic,tablet,India,A
U00984,2025-06-29,Meta,desktop,Germany,A
U00985,2025-04-27,Referral,desktop,Canada,A
U00986,2025-01-19,Referral,desktop,Canada,B
U00987,2025-06-25,Email,desktop,Canada,A
U00988,2025-03-01,Organic,tablet,USA,A
U00989,2025-03-09,Referral,mobile,Canada,B
U00990,2025-06-10,Meta,tablet,USA,A
U00991,2025-05-31,Meta,desktop,Germany,B
U00992,2025-06-19,Referral,mobile,India,A
U00993,2025-02-20,Organic,mobile,India,B
U00994,2025-04-19,Meta,mobile,USA,A
U00995,2025-01-30,Email,tablet,USA,B
U00996,2025-05-20,Meta,mobile,Germany,A
U00997,2025-02-27,Google Ads,tablet,Canada,A
U00998,2025-06-15,Google Ads,tablet,Germany,B
U00999,2025-02-08,Organic,desktop,India,A
U01000,2025-03-10,Referral,desktop,India,A
U01001,2025-02-06,Organic,mobile,Canada,B
U01002,2025-01-19,Organic,mobile,India,B
U01003,2025-01-16,Organic,desktop,USA,A
U01004,2025-02-12,Organic,tablet,India,B
U01005,2025-03-20,Email,tablet,UK,A
U01006,2025-06-02,Email,desktop,Canada,B
U01007,2025-05-26,Meta,tablet,Canada,B
U01008,2025-03-15,Google Ads,desktop,Canada,B
U01009,2025-04-23,Organic,desktop,UK,B
U01010,2025-02-01,Meta,mobile,Germany,A
U01011,2025-04-30,Google Ads,mobile,USA,B
U01012,2025-06-26,Referral,desktop,Canada,A
U01013,2025-03-19,Email,mobile,India,A
U01014,2025-06-29,Google Ads,desktop,USA,A
U01015,2025-04-14,Referral,tablet,India,A
U01016,2025-03-11,Google Ads,tablet,USA,A
U01017,2025-05-09,Email,tablet,USA,B
U01018,2025-05-19,Email,tablet,India,B
U01019,2025-05-07,Meta,desktop,India,A
U01020,2025-04-23,Organic,tablet,USA,A
U01021,2025-01-21,Google Ads,tablet,Canada,B
U01022,2025-06-03,Google Ads,tablet,India,A
U01023,2025-01-11,Referral,tablet,UK,B
U01024,2025-04-21,Email,desktop,UK,A
U01025,2025-03-24,Google Ads,tablet,USA,B
U01026,2025-06-04,Email,mobile,Germany,B
U01027,2025-03-06,Google Ads,mobile,USA,A
U01028,2025-01-07,Meta,mobile,USA,B
U01029,2025-01-24,Organic,mobile,Canada,A
U01030,2025-02-28,Google Ads,mobile,Canada,B
U01031,2025-06-22,Email,mobile,Germany,B
U01032,2025-05-28,Meta,desktop,Germany,A
U01033,2025-05-31,Google Ads,mobile,Germany,B
U01034,2025-01-06,Referral,tablet,Germany,B
U01035,2025-06-22,Organic,mobile,Germany,A
U01036,2025-03-10,Google Ads,desktop,USA,B
U01037,2025-05-28,Meta,mobile,USA,A
U01038,2025-01-11,Referral,tablet,UK,A
U01039,2025-02-14,Meta,tablet,UK,B
U01040,2025-05-01,Meta,desktop,India,A
U01041,2025-05-13,Referral,desktop,USA,B
U01042,2025-06-16,Meta,desktop,Germany,B
U01043,2025-04-24,Referral,desktop,India,A
U01044,2025-03-13,Google Ads,mobile,Canada,B
U01045,2025-02-16,Referral,mobile,USA,B
U01046,2025-05-30,Referral,tablet,UK,B
U01047,2025-04-22,Organic,desktop,USA,A
U01048,2025-06-12,Referral,desktop,USA,A
U01049,2025-05-06,Referral,mobile,USA,B
U01050,2025-01-24,Google Ads,desktop,USA,A
U01051,2025-05-01,Organic,tablet,Canada,B
U01052,2025-03-31,Email,tablet,UK,B
U01053,2025-04-15,Google Ads,desktop,USA,A
U01054,2025-03-27,Google Ads,tablet,Canada,A
U01055,2025-03-24,Email,tablet,India,A
U01056,2025-06-21,Referral,mobile,USA,B
U01057,2025-01-27,Meta,tablet,Canada,A
U01058,2025-02-11,Organic,desktop,Germany,B
U01059,2025-03-26,Meta,desktop,India,B
U01060,2025-04-16,Email,tablet,UK,B
U01061,2025-06-27,Google Ads,desktop,USA,A
U01062,2025-05-07,Google Ads,mobile,USA,A
U01063,2025-03-15,Organic,tablet,Canada,A
U01064,2025-06-19,Google Ads,tablet,UK,B
U01065,2025-04-13,Google Ads,tablet,Germany,B
U01066,2025-05-21,Organic,desktop,India,A
U01067,2025-01-10,Organic,desktop,UK,A
U01068,2025-04-27,Email,tablet,USA,A
U01069,2025-01-23,Google Ads,desktop,Canada,A
U01070,2025-03-22,Google Ads,desktop,Germany,A
U01071,2025-03-06,Email,tablet,Canada,A
U01072,2025-03-24,Referral,tablet,India,A
U01073,2025-01-30,Referral,desktop,UK,A
U01074,2025-04-14,Referral,tablet,Canada,A
U01075,2025-05-12,Email,tablet,Canada,B
U01076,2025-01-01,Google Ads,tablet,USA,A
